,actor,popularity,rating,ROI,movies count
7892,steve valentine,39.744242,6.407769347991859,62.61693149999999,1
7893,steve whitmire,10.698748499999999,6.190049709423594,14.322823333333336,2
7894,steve zahn,15.88134746153846,6.145059087831768,62.19653533404732,13
7895,steve zissis,3.299345,6.198569665836476,193.9471763604095,1
7896,steve-o chris,15.657137999999998,6.231255331493114,744.4640831818182,3
7897,steven bauer,38.83247,6.859283389522755,186.64464350000003,2
7898,steven berkoff,38.653969,6.249145899395265,582.7282545454545,1
7899,steven culp,18.26121,6.312966304634816,-56.79156749999999,1
7900,steven hauck,4.480579,6.181528928920544,193.9471719454358,1
7901,steven o'donnell,8.39685,6.2138630543739275,193.94720191541728,1
7902,steven pasquale,39.381913,5.666852095777954,4.492665,1
7903,steven r.,23.34383900000001,5.884098866610998,246.61735416666664,1
7904,steven seagal,9.530991,6.107288095136534,116.45056645913084,7
7905,steven strait,8.966085333333334,6.146003897439136,97.70436086826551,3
7906,steven waddington,3.3482684999999996,6.1855939717033905,193.9471830654577,2
7907,steven weber,5.778724,6.193866349219069,193.94718762818604,1
7908,steven yeun,37.555398,6.857626716252977,-98.18949618401857,1
7909,stevens julia,11.66632,6.100140639525564,555.0836,1
7910,stian smestad,0.702971,6.205888394212911,193.94717233012886,1
7911,stiers hal,11.215702,6.266934774993972,-48.17005833333333,1
7912,stiers john,47.845589,6.493643897663557,529.2359509090909,1
7913,stiers kevin,55.659988,6.703496299256573,82.21440875,1
7914,stig frode,11.205726,6.182781228098852,148.08275,1
7915,stiles selma,3.269459,6.125593974502267,182.09653050939,1
7916,stiller owen,32.389353,5.801737085991723,210.650585,1
7917,stine stengade,7.028946,6.243349956567566,176.1037355467475,1
7918,sting sheryl,5.247955999999999,6.296621366909725,57.4467434432962,1
7919,stockard channing,15.108499333333333,6.314064774850547,591.1580246280628,6
7920,stockwell john,2.550045,6.158339733064327,-82.19798571428572,1
7921,stockwell roy,80.171283,6.654610408718805,12324.256142239135,1
7922,stone joe,40.06688,7.090481651015077,123.29302884615385,1
7923,storm renee,41.972329,5.854156056958769,6188.209,1
7924,stormare joel,22.022228,6.575238438291898,212.74905468749998,1
7925,straight heather,36.230204,6.548625407506799,1042.056074766355,1
7926,streep miranda,20.59148,6.245309825261879,-78.48216875,1
7927,strong carey,21.933822,6.464359250868564,648.3333333333334,1
7928,strong eddie,57.834787,6.87788516012948,482.2540877777778,1
7929,strother martin,24.499996,6.663332500848552,1605.1481500000002,1
7930,stuart brittany,1.968679,6.183175658013638,150.93372011061354,1
7931,stuart townsend,16.237792,6.105950838365427,61.724127349350674,4
7932,stuart wilson,13.837885,6.165589136067308,152.46959033564437,3
7933,stuhlbarg emma,52.035179,6.201471257474575,177.34523377777776,1
7934,stumpf josef,3.707511,6.156038231179367,-2.548912,1
7935,sturgess joe,11.872841,6.4579898982483135,193.94734962193922,1
7936,stéphane rousseau,3.03091,6.240962956027097,-57.095724999999995,1
7937,stéphanie cléau,2.486992,6.207084335898833,193.94718036441395,1
7938,sue lyon,23.962109,6.505996713801064,362.5,1
7939,suhasini maniratnam,0.416179,6.203860637647234,193.94716749655433,1
7940,sukapatana bruno,18.362333,6.5460196521528,853.2489999999999,1
7941,sullivan stapleton,71.51059599999998,6.132685016374394,206.89095545454546,1
7942,sullivan zeljko,14.382253,6.226595212249274,138.275568,1
7943,sumeet darshan,3.000435,6.227172935415542,85.49217865997102,1
7944,summer phoenix,9.856826,6.2818195265966175,-72.205,1
7945,sumpter eric,5.377155,6.23287119948621,193.94718176591826,1
7946,sun honglei,5.780848,6.2178367118340905,120.66111371959468,2
7947,sung kang,15.3934055,6.01586389068539,1.8437596256684543,2
7948,suraj sharma,34.320289,6.666383932135655,230.37215608333332,2
7949,susan lynch,5.735912,6.265638814712443,193.94719026427984,1
7950,susan may,6.961736,6.254092325826788,-4.439305555555555,1
7951,susan mcconnell,1.680525,6.21543078837272,193.9471794884244,1
7952,susan sarandon,13.361254250000002,6.19224245031387,91.82710635345349,24
7953,susan ward,0.249245,6.186070658631491,-65.21668000000001,1
7954,susanna thompson,8.927137,6.189844698120046,-12.796,1
7955,susannah york,2.833166,6.203457531168538,3660.0,1
7956,susie essman,41.845878000000006,6.265237589800906,106.65332933333333,1
7957,susumu terajima,5.327714,6.262113441177647,27.083333333333332,1
7958,sutherland james,15.772081,6.233011184750542,98.28327999999999,1
7959,sutherland maura,7.386394,6.20640907311249,195.92491001280683,1
7960,sutherland phoebe,2.753501,6.168149583898458,193.9471786318116,1
7961,suvari bokeem,2.803642,6.197877501311398,183.65462250252222,1
7962,suzanne flon,4.49029,6.2710028978988746,17.24137931034483,1
7963,suzzanne douglas,0.269661,6.196365167244111,-55.72556980811378,1
7964,swanson cole,34.868590000000005,6.158527403346772,586.5552485380117,1
7965,swanson jennifer,25.316146,5.87842543389515,462.92863846153847,1
7966,swayze rob,13.455373000000002,6.357617637168186,236.97647,1
7967,sweeney alfre,26.548594,6.204814856433755,177.8416180392157,1
7968,swinton ezra,21.276864,6.674849595508128,-13.7294,1
7969,swinton vincent,4.757625,6.200864146322774,-89.82261098889542,1
7970,swoosie kurtz,12.305875499999999,6.210837747166218,170.79761952645123,2
7971,syamsul arifin,8.887411,6.42275019955757,-55.5425,1
7972,sydney pollack,18.961323,6.301847357474234,271.96734,1
7973,sydney tamiia,16.637642,6.3875846596703365,-62.63000447761195,1
7974,sydow ellen,47.584643,7.055700573303612,5416.3268125,1
7975,sydow john,31.066874,6.48627147408563,38.1197025,1
7976,sydow kitty,11.543363,6.015355242132323,119.63672857142858,1
7977,sydow lois,65.948959,6.843757586506982,251.34600588235293,1
7978,sydow michael,3.011205,6.218299955492702,-22.633335,1
7979,sydow trevor,0.074005,6.213508760835736,193.94716877352676,1
7980,sydow william,37.668301,6.203131230164435,55.33477,1
7981,sydow yvan,22.57178,6.161464948959377,84.30159499999999,1
7982,sylvaine strike,63.13678,7.041124831101655,602.7320366666667,1
7983,sylvester mccoy,1.799504,6.204220464501454,193.94716965513496,1
7984,sylvester stallone,29.643226217391305,6.214403987936789,785.5752257870926,23
7985,sylvia hoeks,30.058263,6.806422606295632,42.636096296296294,1
7986,sylvia miles,21.119209,6.471656969193875,1144.02925,1
7987,sylvia syms,19.113278,6.35163202553497,722.5608533333333,1
7988,synnøve macody,20.821846,6.453116115557307,-26.065409944468204,1
7989,sánchez vivica,7.034752,6.0232987052195135,-57.06812,1
7990,sánchez-gijón john,35.252056,6.800507292748167,64.0647,1
7991,sô yamamura,9.795985,6.292368631113231,15.943853247008043,1
7992,sônia braga,0.557602,6.206906132549941,193.9471669733386,1
7993,sørensen dylan,49.808505,5.970735611303801,177.6461778142726,1
7994,t. walsh,14.805264,6.422377245466462,2347.5416,1
7995,t.i. evan,5.422285,6.201169363625265,5.852815,1
7996,t.j. miller,198.372395,7.427459644782154,772.7051056896552,2
7997,t.r. knight,31.88455900000001,6.461222238128763,137.5505325,1
7998,tabitha bastien,0.595809,6.202153280838914,-2606.9708310350507,1
7999,tabu irrfan,3.604863,6.234241137675035,67.82363333333333,1
8000,tadanobu asano,25.9706195,6.140692845461036,16.81966349206349,2
8001,tagaban swil,0.06104,6.210708413918762,-503.48436157955973,1
8002,tagawa terence,28.613892,5.709332462426177,31.81759534883721,1
8003,tai thai,5.817519,6.197041560243357,-72.06926666666666,1
8004,taimak julius,4.928776999999998,6.21918253033292,157.54284,1
8005,takashi naito,118.968562,7.850647290683546,1732.8339666666668,1
8006,takashi shimura,39.756748,7.114764134565631,-86.40795,1
8007,takehiro murata,3.322721,6.195210660057217,903.739,1
8008,takeshi kaneshiro,13.9742745,6.342292459881536,181.49463926605875,2
8009,takeshi kitano,5.327714,6.262113441177647,27.083333333333332,1
8010,takuya kimura,20.99139166666667,6.64004637342186,353.7610413749456,3
8011,talancón jordana,2.175696,6.2071637863948945,-98.9982,1
8012,talancón ray,12.458131,5.996204137135575,190.66630513209165,1
8013,talia shire,46.66986166666667,6.649896805652002,4042.2617283950617,3
8014,talia zucker,4.653047,6.19882916793205,193.94720634427424,1
8015,talisa soto,20.0687895,5.945764123041771,229.63906260416667,2
8016,talulah riley,7.377586999999999,6.134954070002129,193.94722965310262,1
8017,tamara hope,3.646848,6.189179410358854,184.92940398702297,1
8018,tamblyn edison,13.906944,5.993447300407005,95.719195,1
8019,tammy blanchard,1.814802,6.224071068484395,193.94718261986776,1
8020,tamsin egerton,2.418535,6.1631598260540015,192.48401141318178,1
8021,tang wei,23.792867,5.963748585772409,59.65425559948673,2
8022,tania raymonde,1.6116,6.197828140876779,85.49214955523513,1
8023,tanisha mukherjee,0.2851309999999999,6.19247177556218,193.94716788412362,1
8024,tannishtha chatterjee,0.262135,6.193112912152618,193.9471727779832,1
8025,tanya roberts,12.542736666666665,6.170726810302573,99.4328508397246,3
8026,tanya smith,1.6732080000000005,6.210373159707678,-269.76175583228274,1
8027,tara alice,12.099486,6.208519973160279,174.30574775620488,1
8028,tara birtwhistle,0.552361,6.212538044841718,109.81346716310414,1
8029,tara ellis,20.362373,6.344687672694051,-79.264742295713,1
8030,tara reid,19.920382999999998,5.809021004187506,215.70959418139418,4
8031,tara strong,6.2856965,6.167137170874881,67.48641631477342,2
8032,taracena iazua,41.570047,6.7947887500847814,200.438225,1
8033,taraji p.,15.8421152,6.179981093296884,191.35573403342323,5
8034,taron egerton,29.365851,6.590803770568403,100.66434782608695,1
8035,taryn manning,8.78153225,6.155647915315709,187.80023919290406,4
8036,tasha de,28.029015,6.114440195290504,301.45754500000004,1
8037,tasha smith,4.030724,6.210334826995795,193.94717101217518,1
8038,tatiana maslany,21.204929,6.529976678820495,460.1797545454546,1
8039,tatsuo matsumura,2.930853,6.231462851815456,193.94717508791038,1
8040,tatsuya gashûin,49.549984,7.5119583201060625,877.9602291666666,1
8041,tatsuya mihashi,9.795985,6.292368631113231,15.943853247008043,1
8042,tatum etheridge,16.801218,6.427718553390809,200.41113157894736,1
8043,tatum o'neal,6.889633,6.265880777194889,0.9236914285714286,1
8044,taye diggs,14.933784500000002,6.19781145280687,68.57518133912451,6
8045,taylor andré,1.881466,6.25224257329855,193.94717811911292,1
8046,taylor dooley,12.31101,5.838715126188429,38.851932,1
8047,taylor handley,21.380635,6.122221247549957,188.91367651042293,1
8048,taylor kinney,19.86598900000001,5.786425401497022,300.55439,1
8049,taylor kitsch,38.720232800000005,6.195753647949134,100.84789890031897,5
8050,taylor lautner,68.65100042857142,5.906419000034363,595.3621106397107,7
8051,taylor momsen,45.419668,6.20314665494357,180.60276666666667,1
8052,taylor nichols,1.014966,6.234986444340568,-425.57478194673627,1
8053,taylor ross,11.66632,6.100140639525564,555.0836,1
8054,taylor schilling,26.811541,6.488209043808887,297.428552,1
8055,tchéky karyo,17.861189666666668,6.27981891764416,331.982020901655,3
8056,ted danson,9.59148,6.1496815596349235,193.9472540603658,2
8057,ted de,8.055083999999999,6.295195530766092,136.70789146720713,1
8058,ted knight,15.929648,6.308597350842783,564.1057333333333,1
8059,ted levine,12.7428415,6.952318931571342,692.7776745906843,2
8060,ted raimi,7.5591,6.178880943338408,-88.46226666666666,1
8061,ted ross,2.753313,6.191214125850666,-12.2956125,1
8062,ted wass,4.020194,6.182523555450128,-76.886588,1
8063,ted whittall,2.492747,6.184064781517808,103.79029094237644,1
8064,telly savalas,25.289665,6.295926461781234,1161.146046153846,1
8065,temuera morrison,12.705585,5.89760155580048,89.46057133317915,2
8066,ten years,3.409764,6.260094311328439,5650.8516666666665,1
8067,tenzin thuthob,7.039189,6.254570772517562,-79.69718214285714,1
8068,teo halm,17.371326999999994,6.097511381673536,248.46153846153845,1
8069,terence donovan,3.656491,6.227474932329842,490.2692285714286,1
8070,terence hill,3.829937,6.2071906673945,193.94717327921597,1
8071,terence stamp,9.698555333333335,6.10757205886308,76.14097938120811,3
8072,teresa palmer,36.1273736,6.147045576213365,237.43486043680633,5
8073,teresa wright,7.160593,6.334716479315375,598.1860173655134,2
8074,teri garr,30.102964749999998,6.441028914257592,1227.0526410218254,4
8075,teri hatcher,38.94027833333334,6.371310227668221,108.562128989899,3
8076,teri polo,9.829038800000001,6.185075720728224,212.6731688492398,5
8077,terrance zdunich,0.6743979999999999,6.206906132549941,193.94716696277297,1
8078,terrell spike,6.722213000000001,6.204804885062826,193.9471772970905,1
8079,terrence howard,10.064528900000001,6.192217893218513,91.42640686714924,10
8080,terrence jenkins,3.810827,6.168557922566427,193.94718487605994,1
8081,terri irwin,1.7149720000000002,6.17884248288057,36.51790312360059,1
8082,terry alexander,18.025206,6.348988826850407,871.4285714285713,1
8083,terry chip,9.68793,6.132685406915819,127.56225699330327,1
8084,terry crews,23.817394,6.048888737709998,48.49584785337944,2
8085,terry funk,2.778633,6.2326759619892576,-75.65308173552624,1
8086,terry gilliam,64.782984,7.193642223148128,1157.2369999999999,1
8087,terry guthrie,3.418372,6.122384918304924,193.947181291111,1
8088,terry kinney,3.007816,6.211781629248872,-48.355959999999996,1
8089,terry kiser,1.220072,6.215648123420223,27.27272727272727,1
8090,terry pheto,2.504169,6.264217877135086,229.33236666666667,1
8091,tessa mitchell,8.450513,6.356468134409981,192.06859784287445,1
8092,tesshou genda,39.338097,6.882646874077091,-93.0853625,1
8093,thampy antony,8.207425,6.19382480092835,-99.33588571428571,1
8094,thandie newton,25.831306555555557,6.251935258252434,184.19277138135334,9
8095,the entertainer,3.9616905,6.166553042403624,194.05959833585422,2
8096,thekla reuten,18.632156,6.079337198852083,227.32161999999997,1
8097,thelma ritter,2.9300580000000003,6.245334448701014,105.0,1
8098,theo james,82.13541725,6.279702534274616,149.9464639381207,4
8099,theresa randle,2.993939,6.199685976962981,-58.833841666666665,1
8100,theresa russell,4.982647,6.240277181043587,60.87108416149254,2
8101,theron edward,15.205371,6.129222603902126,-6.0667,1
8102,theron susan,15.676123,6.285480740993545,28.4425652173913,1
8103,thewlis bd,16.92991,6.504562649668177,87.79668857142858,1
8104,thewlis joely,16.698316000000002,6.227253551152868,-48.68304333333333,1
8105,thewlis jonathan,4.799022,6.180146890171145,182.09653989573113,1
8106,thieriot jasper,6.764436999999999,6.206534741212734,-14.377776923076924,1
8107,thom mathews,13.059898,6.274786857150591,402.4967833333334,2
8108,thomas adrian,5.107235,6.238184942167915,193.94718804024046,1
8109,thomas bo,16.0339025,6.727054407943774,215.95729312568326,2
8110,thomas brodie-sangster,68.758983,6.317815879382707,400.10827186885246,2
8111,thomas charles,4.137237,6.1559436221406445,16.575890625,1
8112,thomas colin,8.387573,6.2159458129901015,193.94721444204401,1
8113,thomas curtis,12.779201,6.270353405483011,-27.930737142857144,1
8114,thomas daryl,0.340019,6.2006293769560425,57.44543961105878,1
8115,thomas david,1.950959,6.394486283958685,193.94727522736974,1
8116,thomas dekker,1.9293955,6.155593603733799,193.9471785914913,2
8117,thomas f.,8.057540333333334,6.146042989534318,92.87343141399305,3
8118,thomas g.,5.484679,6.172019732072924,188.3289846071496,1
8119,thomas geneviève,6.718497,6.148247510364618,193.94719027252984,1
8120,thomas gordon,35.754865,5.9335069306707835,115.36222916666668,1
8121,thomas haden,27.748078384615383,6.158137284467153,240.50607549747016,13
8122,thomas harland,8.710294000000001,6.048639700809045,193.94721757169594,1
8123,thomas hayden,5.706767,6.309115599523537,189.88720443135497,1
8124,thomas horn,31.066874,6.48627147408563,38.1197025,1
8125,thomas ian,30.337991600000002,6.169849851811963,670.1499346636139,5
8126,thomas james,1.002585,6.189853734822815,193.94716965901915,1
8127,thomas jane,14.618061833333334,6.130719855219078,137.79500286359075,12
8128,thomas jude,34.035114,6.594201472037876,135.926552,1
8129,thomas kerry,9.969624,6.230574359088829,600.2944307692308,1
8130,thomas kretschmann,44.3106494,6.496706708892542,206.63061551466944,5
8131,thomas mary,3.455018,6.176550860255459,193.94719116063357,1
8132,thomas matthew,90.457886,7.707075202527628,1651.6483911111113,1
8133,thomas mcdonell,11.837067,6.149886192096738,26.625,1
8134,thomas mchugh,1.88484,6.190732510674009,193.9471758954581,1
8135,thomas mitchell,30.756259,6.829005906870638,599.5823752907728,2
8136,thomas naveen,29.381878000000004,6.47717666547898,759.1719444444444,1
8137,thomas niels,10.072199,6.363455257979565,75.11906,1
8138,thomas robinson,130.311355,6.201967467002706,10.081222105263157,1
8139,thomas sadoski,24.083675,6.333757589650535,221.9787465624118,2
8140,thomas sam,12.867352,6.314504658302934,211.472605,1
8141,thomas stroppel,2.414721,6.187016883850636,193.94717994842551,1
8142,thomas turgoose,8.395624,6.513705061176601,243.55226890756302,1
8143,thompson crispin,76.60323299999997,7.735960899346688,1905.840852631579,1
8144,thompson darren,11.743085,6.240051582168014,813.726119047619,1
8145,thompson elisabeth,43.345252,7.143321428867091,730.0,1
8146,thompson michael,38.924136,6.678310936657928,-21.72991785714286,1
8147,thompson nathan,19.642328,5.851561248508428,87.94549696969696,1
8148,thompson nicky,33.452469,5.525704057865838,23.018275,1
8149,thompson phylicia,57.773583,6.913040556978934,369.10157027027026,1
8150,thompson prunella,5.8973910000000025,6.2647731453646625,12.870507158793663,1
8151,thora birch,25.6740622,6.533735283221375,585.9512375244179,5
8152,thornton amy,20.678787,6.265200034272177,326.9134438461538,1
8153,thornton ben,58.485967,6.342713831099246,295.57111857142854,1
8154,thornton brent,10.178917,6.312017179824203,193.9472498394052,1
8155,thornton cate,16.706972,6.181250413317008,91.80212310578263,2
8156,thornton dwight,14.805264,6.422377245466462,2347.5416,1
8157,thornton heath,14.042041,6.263588654955798,1022.73715,1
8158,thornton jason,10.660441,6.169952639656175,-82.19313034482758,1
8159,thornton jon,8.244324,6.149237942672298,-10.962155,1
8160,thornton june,4.227807,6.203552620811156,169.63142027909507,1
8161,thornton kathy,9.110247,6.19848361140082,195.52038699642438,1
8162,thornton kim,6.333869,6.1096083346329175,-97.87681111111111,1
8163,thornton maggie,26.324874,6.169632417455215,-3.8261416666666666,1
8164,thornton tony,26.58873,6.31985067493701,232.5603869565217,1
8165,thornton virginia,6.764436999999999,6.206534741212734,-14.377776923076924,1
8166,thornton zoe,12.921594,6.143506226058264,-74.99192500000001,1
8167,threlfall david,1.950959,6.394486283958685,193.94727522736974,1
8168,thure lindhardt,3.5863650000000002,6.223834816914588,38.056272232129274,2
8169,thurman bruce,121.463076,8.068164723722573,2574.109525,1
8170,ti lung,15.046612,6.3932393587016545,193.94727446437386,1
8171,tia carrere,21.5717605,6.349002217624391,178.27316341148065,4
8172,tianna sansbury,2.128211,6.2512039254343374,193.9472036534076,1
8173,tierney george,7.386394,6.20640907311249,195.92491001280683,1
8174,tierney june,3.3140940000000003,6.138464901668965,-53.333333333333336,1
8175,tiffany bolling,2.537032,6.193208566150497,3300.0,1
8176,tiffany dupont,3.476925,6.206087807384687,-33.04413,1
8177,tiffany haddish,18.268009,6.1479709391179735,37.108846666666665,1
8178,tika sumpter,25.136082,6.1701964183442595,212.06829,1
8179,til schweiger,10.259461,5.941306079562774,1.818881818181818,1
8180,tilda swinton,25.840684,6.444718836250513,185.87717316579122,6
8181,tillotama shome,8.109958,6.237818655322979,193.94719165629874,1
8182,tim abell,0.397323,6.196646348617208,193.94716786473288,1
8183,tim allen,26.152894538461542,6.410934260369104,293.4650654366018,13
8184,tim bagley,85.30318,6.482925965770169,1428.6235086956522,1
8185,tim blake,33.08848975,6.353707711088603,142.54292331122778,4
8186,tim curry,10.197453333333334,6.072566153858005,117.78903264323954,3
8187,tim dekay,8.326131,6.293566010037313,193.94720642578835,1
8188,tim dugan,0.888986,6.212467341581332,193.94717235562928,1
8189,tim guinee,1.734764,6.18560264267149,193.9471790618181,1
8190,tim heidecker,1.75311,6.175705951515257,193.94718127802608,1
8191,tim hodge,1.446172,6.211254898733711,193.94717589666425,1
8192,tim matheson,26.2205415,6.251063121731461,2893.8659411111107,2
8193,tim mcgraw,12.206895000000001,6.398000628302685,347.6989472030651,3
8194,tim mcinnerny,17.254398666666667,6.275676224575965,358.78836174961884,3
8195,tim meadows,13.171283333333335,6.355899767707026,268.35743729077524,3
8196,tim ogletree,1.332804,6.142548618841049,193.9471817146932,1
8197,tim robbins,29.583466999999995,6.415287880705601,119.83046610313761,10
8198,tim roth,24.49253081818182,6.289596450954023,191.88425659606335,11
8199,timberlake s.,11.429607,6.281102282631506,-27.307693333333333,1
8200,timm sharp,11.885221,6.086982386623546,105.66826153846154,1
8201,timothy bottoms,4.234269,6.170880985946285,-59.294475000000006,1
8202,timothy dalton,27.4237395,6.115131862382243,232.59039709375,4
8203,timothy e.,6.86302,6.247388671428292,127.56233171680533,1
8204,timothy hutton,17.80843833333333,6.232098703116868,158.5799500174231,3
8205,timothy olyphant,31.936807249999998,6.191991465359557,171.84342961032718,8
8206,timothy spall,15.860247999999999,6.301297763406133,197.947275660541,6
8207,timothy stack,6.86302,6.247388671428292,127.56233171680533,1
8208,timothy webber,11.636883,6.283466386024587,178.98055172642086,1
8209,tina fey,28.496746666666667,6.208172579973163,107.50375288655789,6
8210,tina turner,36.582038,6.079457870657696,194.42242316722337,1
8211,tinarie van,14.529496,6.276649141933336,188.91343625271554,1
8212,tiny sandford,28.27648,7.057326994460933,-57.484363577458744,1
8213,tippi hedren,1.15641,6.1965063156618685,-88.23529411764706,1
8214,tobey maguire,36.900801799999996,6.408312552779596,143.7293969123527,10
8215,tobin bell,34.25598466666667,6.118613101585001,1435.1193516414141,6
8216,tobolowsky evan,17.667826,5.765596391145742,301.609068,1
8217,tobolowsky kristoffer,1.731035,6.174803052997688,-83.06592,1
8218,toby huss,17.078656,6.375227454143245,-28.228569999999998,1
8219,toby jones,7.586685,6.142004314596707,34.22229095634095,2
8220,toby kebbell,24.0790142,6.3164310962057755,67.40347573418097,5
8221,toby stephens,12.898984,6.234015792815864,193.94724177546723,1
8222,todd field,0.59424,6.201570991926923,25.179625,1
8223,todd john,31.339015000000003,6.797677174117753,193.9474736510013,1
8224,todd louiso,23.982956,6.503972140311404,57.087650000000004,1
8225,todd mcfarlane,0.54562,6.205854939641537,-2606.970490408678,1
8226,toledo alvaro,23.281616,6.669169478957693,945.42335,1
8227,tom arnold,13.034628999999999,6.074831386433415,306.31983125,2
8228,tom atkins,12.030456,5.991137804098935,476.0,1
8229,tom berenger,19.390366833333335,6.449229857475159,492.57622737760624,6
8230,tom bill,14.566664,5.9786204653523525,-76.29357111111112,1
8231,tom bosley,2.094151,6.207123839630611,193.94717774644624,1
8232,tom burlinson,3.656491,6.227474932329842,490.2692285714286,1
8233,tom cavanagh,9.01043,6.106230628192426,172.96367857706838,2
8234,tom courtenay,5.662931500000001,6.21059162248769,317.52039706687225,2
8235,tom cruise,45.39155544827586,6.49940849663584,380.0533382828079,29
8236,tom cullen,1.506961,6.289902861996145,2984.142337063537,2
8237,tom e.,0.249561,6.203005936792533,-202.98625216496342,1
8238,tom everett,11.625741499999998,6.2034878423629065,157.7687823286873,6
8239,tom felton,29.1253244,6.340736209170357,149.8428297425139,5
8240,tom green,8.0157375,6.090043049055316,193.9472021307242,2
8241,tom hamann,1.883947,6.2339807705676895,57.44580685705165,1
8242,tom hanks,52.94929203703704,6.808783481791853,385.3916239232953,27
8243,tom hardy,74.79788633333334,6.757229742479524,215.6451127203917,9
8244,tom hiddleston,71.83286433333333,6.610250693473049,215.9262417956031,3
8245,tom holland,47.559928,6.729322032989444,329.2241023809524,1
8246,tom hollander,16.782470999999994,6.281567342887376,20.18315714285714,1
8247,tom hulce,46.727941,6.514394332924525,0.138851,1
8248,tom kane,3.8330634999999997,6.221580725151349,193.80917131013007,2
8249,tom kenny,32.411511499999996,6.211599745713766,344.1394947747748,2
8250,tom larson,0.293649,6.221907016424235,-99.9989042683531,1
8251,tom lister,14.834620000000001,6.192013199161022,365.3814443647778,3
8252,tom mccamus,7.673124,6.260247399343052,-34.728300000000004,1
8253,tom mcgrath,84.366984,6.371730071553647,182.99401060606058,1
8254,tom savini,10.729884,6.1736770580513465,300.0,1
8255,tom selleck,14.649839,6.144584099597038,153.1114193798548,4
8256,tom sizemore,34.965973000000005,6.66769257100824,138.33715532802796,4
8257,tom skerritt,34.253385,6.505502761504566,231.7028638852814,4
8258,tom stedham,0.397323,6.196646348617208,193.94716786473288,1
8259,tom sturridge,31.02233,6.592578817856957,-27.302432,1
8260,tom welling,19.839245666666667,6.145151332244033,168.71930416666666,3
8261,tom wilkinson,19.311177571428573,6.312655120362037,352.93965756094605,14
8262,tom wood,0.93392,6.212502573847088,193.947174591603,1
8263,tomei catherine,15.212569,6.195236898937056,177.6448943537232,1
8264,tomlinson glynis,59.961523,6.839169391599883,1604.54545,1
8265,tommaso puntelli,6.18869,6.301449304997858,-47.247733333333336,1
8266,tommy chong,7.894489,6.235098004435645,118.25025,1
8267,tommy davidson,2.23411,6.209371742497708,193.94717686859124,1
8268,tommy dysart,3.656491,6.227474932329842,490.2692285714286,1
8269,tommy flanagan,4.895235,6.116319935917827,214.23375785714288,2
8270,tommy g.,12.68514,6.275668066746378,84.1294,1
8271,tommy knight,7.447713999999999,6.1503198348883865,-5.0,1
8272,tommy lee,35.65441190476191,6.288528056377688,219.30944783248455,21
8273,tommy the,1.623769,6.203542099193357,193.94717187591695,1
8274,tomoko yamaguchi,39.58676,6.813089702147034,349.8317385515933,1
8275,tone loc,41.249004,6.3250056528697325,614.7826399999999,1
8276,tong dawei,12.516546,6.3422516179810335,1.3951425531914894,1
8277,toni collette,19.860067750000002,6.395275454717404,383.8966274086188,12
8278,toni servillo,32.523573,6.651788277651152,-32.49125,1
8279,tonquédec jérôme,5.119593,6.1383427622171975,139.14215000000002,1
8280,tony amendola,60.225219,5.848408746179407,3827.2894307692304,1
8281,tony curran,27.1839905,6.252775575266062,20.58284475,2
8282,tony curtis,20.344587,6.5990788087432115,513.4486422307972,2
8283,tony d'amario,17.493735,6.309699846094451,-20.132241666666665,1
8284,tony danza,33.296684,6.018583333863484,174.31036275471058,1
8285,tony diaz,0.888986,6.212467341581332,193.94717235562928,1
8286,tony goldwyn,30.207242,6.309678557664778,1106.3159782150776,2
8287,tony hale,2.184708,6.160979617097036,193.94717367338504,1
8288,tony jaa,9.175244999999999,6.214558036632611,179.99780300928344,3
8289,tony jay,46.727941,6.514394332924525,0.138851,1
8290,tony jayawardena,3.362045,6.193731490384806,191.58083213722946,1
8291,tony kgoroge,19.68038,6.438040645306721,40.90449964285715,2
8292,tony leung,15.786765400000002,6.340847103810329,415.4649536169172,5
8293,tony lo,15.978136,6.549229111034333,2186.597611111111,1
8294,tony revolori,52.0893095,7.131649415837021,1475.7706014285716,2
8295,tony roberts,35.892034,6.988187015263367,856.285625,1
8296,tony sancho,0.029757,6.206906132549941,193.94716694645248,1
8297,tony shalhoub,17.876942142857143,6.180226435079598,63.85563472365254,7
8298,tony todd,38.077711,6.186158717592756,189.77152834448162,2
8299,tonya kay,0.251828,6.204430438217035,193.94716739498853,1
8300,top' thompson,0.587276,6.164407574263912,193.94717188119327,1
8301,topher grace,17.6506086,6.1472129418986174,107.97258723768411,5
8302,torn lara,91.332849,6.052273115139899,215.58485928571426,1
8303,toro anthony,21.214571,5.9644560671935825,196.7429633704445,1
8304,toro danny,32.243357,6.670358359472835,202.139195,1
8305,toro david,8.842869,6.246197588984682,-82.19286249999999,1
8306,toro france,4.020194,6.182523555450128,-76.886588,1
8307,toro jacob,25.170217,6.448799783773287,332.3244270833333,1
8308,toro josh,40.268297000000004,6.542278266549479,51.09693254901962,2
8309,toro salma,31.856589000000003,6.204220953437521,84.36922666666666,1
8310,toro tobey,44.511363,6.7566419614813,-42.26878378378379,1
8311,toro virgina,3.027892,6.268084492999599,193.94721127445763,1
8312,torrance kate,1.874783,6.208411054499561,193.9471678047934,1
8313,torry tyra,3.650857,6.236978351360563,96.54132857142858,1
8314,torrès mariane,14.799323,6.772887585657544,492.3190740740741,1
